ucid,BVALL,BVNR,pop100m,buildup100,Worldpop,gdp_new2
438,11878916,53674,38323.73636,1.213735,15462.68811,271625040.5
439,65066468,12020723,57049.6394,8.228561,52455.05612,2849664569
440,50895304,1713575,140218.7159,6.104355,84017.57776,1751762751
441,14246377,3575,53381.10568,1.918413,34467.50549,97027322.38
442,110220813,2756694,567932.5439,13.27592,485159.2945,2325543918
443,744380306,176141394,483056.2861,73.540232,471750.1828,20371262805
444,18231508,231044,82517.70614,2.523142,35630.75812,800808525.4
445,25750113,17219,67661.64613,2.31312,21953.81354,348405989.9
446,13706283,161165,42687.78486,1.608091,16634.85352,524430240
447,59976426,510935,154452.766,6.730156,92428.36316,1099190248
448,137813338,26047306,149984.2537,19.139339,140784.0853,5987300534
449,138990323,27555798,133157.9122,18.229785,136693.6666,6214490523
450,119603885,12123920,82021.98147,17.138653,77865.07989,3692553048
451,81867117,21241473,155505.0092,8.041706,116498.1208,2235074767
452,75123717,1769810,147091.3193,9.48889,117885.9298,3673990908
453,112719494,5340975,275804.1884,10.787638,151218.4724,19487911988
454,87684308,4300858,212134.0601,10.369215,151870.2654,4308647223
455,62678098,1525757,158218.1473,5.688144,88046.55481,3635540470
456,176526100,7762200,399109.0935,17.875742,308502.8224,4434292928
457,180463170,45732592,204963.4337,22.574227,188518.8281,7465787098
458,481521447,41699087,1140380.952,48.516864,1017980.824,32162515588
459,10530373,115494,31993.80013,1.104034,12835.53284,175981672.3
460,56279328,1566913,138177.9138,7.42359,103190.5719,2439448807
461,6729393,23402,56911.30792,0.933959,8920.642517,97361971
462,178969563,27857806,236292.5775,24.057566,222789.1834,9625956393
463,60451457,4343987,145345.7583,7.30598,120259.4174,1676676928
464,77293806,3042429,169961.497,7.764716,137340.6733,1005111675
465,45553878,1796162,63757.78933,3.871891,30749.15735,1432074518
466,168803608,3959583,837983.3128,19.969277,779332.7123,5759748396
467,1096405541,67917779,2164637.304,87.347224,1872221.074,27218048668
468,18046524,292375,64417.39875,2.234227,42774.58905,81486089.28
469,129871759,16275355,57312.02467,17.457579,57209.15029,2831398480
470,3690565,39850,13993.22817,0.559029,12088.02527,3663183.375
471,83491560,24755871,54185.51986,9.507232,55504.16779,1992568268
472,62449567,2327076,57912.65483,5.56832,57998.95142,537771531.1
473,480529232,69623221,1875139.365,58.084065,1670469.149,30117771841
474,501743819,122112491,345796.9506,48.600432,342198.616,49296057582
475,18374409,461611,49648.01057,2.081001,28411.58081,135452869.2
476,2789102,886340,119506.4235,0.639904,41958.25903,690578789.5
477,3319966,39527,11590.5866,0.364661,6619.545166,3009604.75
478,44371151,1349653,202302.2035,5.337444,133312.6504,762032807.9
479,49428087,4000156,101471.5517,5.149061,62333.68738,916958611.3
480,80828566,2375945,299233.561,10.523421,217898.493,631276275.8
481,51675227,16685982,54690.71518,6.398452,57021.47095,2365233654
482,245320367,43448072,166872.2776,27.87074,149776.0316,6859892892
483,235218325,26350952,232331.4329,27.442932,229799.0679,9407997975
484,159541581,15962889,104470.8419,14.954743,102592.0902,4880947497
485,21647221,2026657,53366.25399,2.193114,33247.58185,704447097.5
486,413709806,124394345,208912.0785,40.762547,205171.8705,8472158062
487,1512459621,313472024,1138109.919,153.114356,1107366.874,52412341873
488,22954426,41081,95411.65975,2.174184,42071.0592,225565837.2
489,6775328,40384,26525.54178,0.949963,16733.44482,112268968.6
490,37893535,3864768,146829.3437,4.848333,58615.18246,1641711104
491,65286013,6305800,59580.74762,8.521045,57802.40122,3062000169
492,80159064,8186595,325902.7062,6.927747,226549.2209,1424330573
493,76847568,23299076,70374.75345,6.786354,78444.85721,4011665395
494,10535676,140475,50843.12704,1.407718,28637.59637,295781541.4
495,2529119,0,29886.36942,0.521666,9407.966797,177302228
496,27336147,329276,52070.22223,3.264781,23001.74826,211192548.5
497,19826298,432749,169431.7088,1.671742,82040.17651,7534033416
498,31702528,247223,99522.41708,3.305155,68256.36963,177655892.4
499,5441540,10795,37946.98322,0.986504,11471.00354,546650861.5
500,917730900,87532825,610225.5923,137.360724,606810.0066,28610571735
501,2663476840,351669548,2045538.248,339.264495,1996134.443,93486943253
502,159560725,41940799,93998.33471,18.365855,91028.21455,3743594781
503,34394974,6098319,139618.4161,4.90287,58776.99068,2247403616
504,14826606,203269,126644.3547,2.827409,98253.24648,776582866.3
505,12060080,438222,61094.5414,1.837151,34153.02417,139588897.5
506,69396426,2107375,258260.6548,7.137257,205159.681,1386229500
507,435800204,44105054,264003.0696,60.578268,259120.2991,11977543437
508,127564952,12202207,62852.63792,15.32833,59327.87761,2251017031
509,231261259,33457391,156986.7107,26.931617,157975.9491,6232808604
510,185780851,50843203,186423.509,25.115535,175793.786,8687920147
511,8448720,36761,40850.7789,1.379098,5537.162689,196213928
512,561218969,27617509,2429001.259,47.078663,2066041.075,29181266418
513,115690225,22493774,80441.22133,13.760265,73324.78434,3548823527
514,12333080,228033,74670.31674,1.657225,34371.36523,474643096.5
515,22231263,77087,100337.5422,2.208328,24757.23529,482999864.8
516,12784062,76252,58557.36764,1.438846,18708.52057,342959272.7
517,79570874,22761404,71920.2868,8.072479,70519.36428,2748261057
518,203421314,52383290,151423.6857,24.368819,146278.8112,6269510814
519,115778057,2542298,65753.10226,15.085728,67633.41092,2994727014
520,6324564,70202,35541.29315,1.041323,10155.07593,144417264.5
521,7010650,7814,52298.34078,1.129243,17171.0141,324342912
522,4580144,70337,58594.3721,0.883899,35272.09509,188097651.9
523,54995297,9869617,224424.5598,7.188193,104956.7668,4725563682
524,55942259,2062117,203461.0686,6.134481,92900.9704,1665013000
525,167373143,44950029,107340.6003,19.127793,109429.3663,5221115059
526,22238160,1727776,107550.4114,2.597432,48875.68512,823821835.5
527,12806870,171878,164675.9098,1.855959,45413.16138,2171119951
528,2289363423,143856552,8831636.626,248.161989,8814296.607,3.42987E+11
529,7218,0,136337.6838,0.002956,62378.27344,46479700
530,437216547,115574158,282656.4235,42.74722,269072.2704,12234656943
531,29722069,632659,210233.7775,4.129739,109552.4232,2073892538
532,40842971,1052100,141394.3772,5.207058,122714.0339,668312998.4
533,14810603,1163475,67161.61027,2.260331,65884.59161,315633247
534,117060406,16212835,99352.45419,15.90824,91074.63331,4516525353
535,77943136,15113877,73898.4245,10.97726,77721.03821,2917442905
536,18022034,24902,54595.16139,1.965015,17744.54916,178460535.1
537,22804843,3877633,120130.5896,3.530389,33830.88818,1515771718
538,5010461,99900,29471.33038,0.674162,13313.95471,87284676
539,7538278,195111,21086.88494,1.621679,42213.05414,235599725.7
540,27278399,1624319,118699.6803,3.006852,88445.36768,1248505146
541,306314733,57038391,228980.1594,37.391967,223771.5652,11055086021
542,147928271,4348704,566004.0667,11.94322,424437.8086,4618150222
543,8913397,414626,55950.03752,1.051936,26162.28711,171452242.2
544,42726218,663320,164220.1511,3.747121,69250.8775,617379807.3
545,183076643,39837971,115589.6447,20.041082,115980.4217,4648681963
546,6947075,43315,56879.1165,1.295812,12532.60522,192757848.6
547,59762860,4730373,245144.0842,4.921739,213661.7971,3501865492
548,106515250,9046901,132824.9623,16.256744,130938.5446,4871763421
549,40719103,915546,150034.4802,4.195524,107757.9644,307292829.3
550,156467417,51420175,116185.0289,19.750938,118970.5497,5425000854
551,90038388,24536460,85385.64873,13.005467,86155.69055,4441584616
552,6899773,593841,42223.61649,0.921869,37605.87537,138299183
553,258687185,56343877,244215.9574,33.54351,246462.0232,11904514249
554,1909495823,369465850,1776918.899,229.546023,1735025.975,93735129279
555,12488077,35664,55412.86196,1.37277,28930.39178,270968395.9
556,5710485716,747463794,5515543.293,716.884923,5442198.976,2.57063E+11
557,50314139,2254932,102509.4432,5.589728,54684.15546,667009228.6
558,15745328,101935,52137.73824,1.687097,31879.03558,319904173.3
559,2093396556,593112772,1559987.884,189.994781,1534577.838,69203904846
560,14474509,0,48721.01314,1.596447,31486.71869,109717201.1
561,853572638,44124987,3207657.91,55.229258,3281532.361,42683549538
562,8445355,258587,62034.19111,0.853876,39125.79517,329575534
563,59544116,1902724,317101.256,9.398722,238096.699,1614596980
564,87226501,27085098,76187.28401,10.022816,72895.94867,18435318234
565,108792782,4290491,414713.9522,7.810364,314828.668,3525188060
566,86706723,11889728,57546.24836,10.485476,54833.74936,1987799532
567,103617605,31731784,82435.92894,12.109422,76766.82653,3587501963
568,1503684700,240690952,1308180.509,186.051004,1306480.135,60998785780
569,26589242,3279661,118861.0008,4.348988,58399.10858,2391278290
570,81115229,2406013,317517.138,9.040886,234043.7461,2653439263
571,9556513,80806,49008.93806,1.636467,32399.0575,284796354.5
572,11031643,13385,62658.72888,1.549853,38567.67828,168956794
573,45843528,1162084,92737.43656,4.462589,41398.59241,497705492.3
574,20781555,2725088,51102.09079,2.04803,32975.51086,288329191.3
575,86559245,4979082,408136.7522,8.038036,238134.3845,1719542934
576,115277311,26250529,113208.0996,14.906409,117624.7022,5202998476
577,255407925,43560488,185713.3075,26.197427,176450.3023,7467903858
578,64846612,13506591,54755.04661,7.770792,51596.95348,2650637044
579,8122549,49903,44601.73639,1.165586,15952.95911,112635532.6
580,101492833,19782875,74616.92046,13.117799,69637.19129,2652591621
581,12451597,0,68486.94229,1.819186,37229.43942,434641085.5
582,24470500,660358,86910.18797,3.976813,34048.63672,340645260.2
583,107411844,2562114,68475.45411,14.081487,62723.24309,2728992596
584,10180148,129572,128281.9657,1.777433,77987.08545,553447726
585,35315799,497603,161062.751,5.521629,131516.8325,2991202214
586,225398312,33513292,921939.3205,25.49814,905728.9904,7984017019
587,51958230,2217649,257718.9615,6.443216,206582.6121,1065066328
588,137756612,34558302,127869.9712,15.539307,134830.1785,6534769208
589,13925090,544436,52436.11846,1.940307,28045.54712,106979453.5
590,86021945,8731510,59625.37826,9.728201,54893.35805,2284613426
591,181574735,3681501,114861.5606,22.656777,112205.8915,5239759217
592,13089715,174407,71019.76806,1.634677,38477.30804,137395423
593,4633442,158884,33338.24581,0.67484,6385.954277,53996325.38
594,414001205,43802182,303899.8948,62.897659,299252.2545,13039742037
595,687892040,142918475,410989.8034,71.010736,386911.3602,18386365318
596,169593469,16578115,104405.7943,23.881614,97449.3011,4526914651
597,11761576,23405,49130.06679,1.686232,31689.37286,182495223.2
598,31685438,1908173,92397.72671,3.466506,56158.11462,1090097769
599,10587231,39303,53328.19895,1.617743,26266.10229,346119916.7
600,356162095,20486213,984099.413,47.636582,667966.5113,6298244791
601,92881115,11948022,69481.92496,14.604896,67383.15095,3392489083
602,5969644,0,35382.48155,1.119858,13442.49355,87267844.88
603,8108783,6390,52387.05262,1.40336,26325.16638,318279506.4
604,75136754,7035745,292608.9101,11.254422,129064.1207,5722187682
605,110448122,2441792,73345.33778,15.387853,76400.23041,3074366604
606,250120151,24312423,178905.6701,33.762986,170019.1705,7842613390
607,83205600,20916947,61113.70533,9.910918,60825.15876,2357603282
608,9210117,54658,46987.11854,1.415051,28489.38785,273436294.5
609,16588095,219461,75536.49912,2.164419,38461.50418,453743607.7
610,72383233,7914730,58219.44139,9.438678,54617.32408,2510521691
611,6980415,253731,39926.42953,0.883601,9156.166748,131971207.5
612,2210720,232482,8307.176346,0.274125,6664.198242,50964624
613,1925468,130106,7539.228791,0.225344,5265.059082,6945428.5
614,292773,0,1757.444202,0.08191,5103.351563,35827408
615,24669931,130605,88314.55906,2.862906,62205.67346,601962087.5
616,72523732,892802,240078.2045,8.212162,217048.3308,6352621800
617,16627551,1377837,89654.12643,2.20108,76959.22522,1072079164
618,15471601,275848,75448.77208,2.377433,55241.89417,739027224.3
619,16340665,1024091,117853.8859,2.53092,46309.31079,798267514.9
620,11627132,0,67212.89892,1.721002,38943.27148,294266428.5
621,1454377498,122617139,8959558.976,140.782064,8992723.562,1.77409E+11
622,110414677,1344926,265676.3075,14.714992,261344.9631,1715608423
623,11559090,5247,77543.52204,1.546917,44718.40454,84139786.25
624,1148061181,205698954,769141.7895,125.135396,764688.0543,30426193483
625,448427153,114350074,683137.9426,60.638133,658393.1759,23429976624
626,358750794,22390643,1950030.78,44.833672,1986779.647,17067794629
627,74452512,18889892,73665.29771,8.369258,71134.8676,2403598810
628,269310275,52599872,206360.7835,36.331829,200414.8056,10606779099
629,55424851,6386570,162011.9796,7.233543,121561.7998,1047310056
630,10363798,1803196,60560.41697,1.687357,28970.92881,773076702.1
631,19472994,970671,110349.7995,2.443896,66154.55029,672744690.4
632,33571225,4538278,196619.5913,5.288481,89264.69733,2929584017
633,829006,0,49025.19866,0.160943,2494.705322,216844859.8
634,6834896284,1689732176,6938179.589,797.036389,6847177.15,3.47171E+11
635,236706519,49056852,249604.562,34.540667,255356.1012,12036777333
636,73418568,17756669,58825.35073,9.805598,60333.13058,2727862397
637,267422060,82990937,280952.447,32.256333,272507.7299,11302237962
638,11272493,59397,42888.01156,1.769967,8388.546646,182744457.8
639,22394359,2767119,214555.4018,3.535225,70161.48242,3662237497
640,137537587,30131269,88726.62437,14.142714,92875.50923,3820384955
641,9084513,132701,38658.74869,1.334232,22352.8645,900383531.9
642,10054914,100048,53363.64627,1.244144,29270.12354,254900914.5
643,85381591,18575356,56615.64299,11.814108,55329.36605,2228842456
644,117487601,37063188,81012.18637,14.479991,84323.94512,3822106719
645,52966806,6817930,158863.9885,5.982273,70632.27563,1896682627
646,69544656,1878192,290563.1254,9.015234,210849.933,6963591234
647,16542390,406997,109775.0283,2.809983,57172.48618,138736585.7
648,135683381,28287577,130567.8371,17.317343,136069.5929,5938982057
649,10788902,6549,55243.4906,1.754272,32287.69043,243979650.8
650,128092002,40176035,114406.3803,15.83069,113439.6465,4614254918
651,1486658225,287725104,1107573.968,173.328637,1102859.264,46283327095
652,133305411,19859320,139703.4021,18.848047,140719.3302,6982061636
653,16678991,842577,61243.97739,1.781382,55402.26266,211026211.9
654,100943153,5388576,369537.0899,10.40313,248066.424,1784020165
655,8919636,673698,77849.4632,1.452451,27126.60052,431578777.4
656,257810067,81506842,143003.3206,24.563726,139917.1427,5366746917
657,629240,3751,22314.12801,0.250519,5695.175537,9234589.129
658,61636523,8580052,335812.0047,7.623611,166445.1808,6026006045
659,42640486,2687484,172746.806,4.376045,112929.6135,1200485999
660,8325060,151700,67501.00314,1.543992,47787.23267,344793147
661,11323851,965987,111561.9046,1.803097,27025.99274,1510082573
662,277764034,58774897,335426.2121,42.623093,331120.3561,15851899897
663,65101494,948450,158435.9328,7.484225,142671.0777,711988398
664,111847957,15602617,488073.2309,11.993315,217405.0605,8539801477
665,364700642,56707230,280422.6856,40.870757,279994.644,12359859772
666,3875432,553,21625.5158,0.742427,3133.706177,0
667,35279519,914680,85553.6539,2.513181,59204.23999,460922316.8
668,78288792,16742243,63007.75405,10.090333,61425.77035,2633728671
669,120332672,12811182,243095.3233,18.167282,161708.8159,5540101169
670,201684033,10232011,978652.6603,16.808014,790401.6686,17799423553
671,28661870,468347,83762.78931,3.148087,67843.44128,1172934227
672,17189325,407793,99752.18351,1.835275,45246.00488,975089286.8
673,21816973,411320,72669.49804,2.609119,44795.23779,285130031.6
674,104179919,23972373,111508.6545,14.833462,110894.2108,4697435629
675,1190458045,292392854,1127465.563,149.023495,1109197.86,54163769343
676,6931739,80977,40282.01062,1.11189,13873.32141,224937208
677,123525432,28878692,120949.2405,17.519186,120337.8221,5460477987
678,100582583,3215636,448833.9972,12.148318,220050.5251,4240285255
679,128254445,34572578,101900.414,16.797929,101881.5692,3509761790
680,32002448,2080967,208154.0453,4.850559,75424.74048,3541657910
681,1088105868,283025065,783464.0498,117.375653,767181.3071,32952723079
682,25035691,80664,52854.41108,2.401671,45650.79361,322319340.8
683,12588282,84201,43674.05,1.073469,25453.77783,136633154.1
684,68950625,11564264,59062.19318,9.33228,60711.34394,2783507587
685,87644509,8390405,92750.79969,11.458533,92595.52634,4263498033
686,244586890,44343082,151740.947,24.353741,150763.4477,6584940250
687,36649898,1841151,130820.6152,4.350461,56243.26501,1123913127
688,85206984,19231765,68481.98303,11.459669,68044.06038,2754759061
