GHUB_ID,share_of_barrier_5km_nb,nonconvexity_5km_nb,share_of_barrier_10km_nb,nonconvexity_10km_nb,share_of_barrier_5km_b,nonconvexity_5km_b,share_of_barrier_10km_b,nonconvexity_10km_b,detour_5km_nb,detour_10km_nb,detour_5km_b,detour_10km_b,nonconvexity_elastic_nb,nonconvexity_elastic_b,share_barrier_elastic_nb,share_barrier_elastic_b,detour_40km_b,share_barrier_40km_b,nonconvexity_40km_b
8962,0.60623907,0.138397843,0.591019818,0.353669971,0.60623907,0.138397843,0.591019818,0.353669971,1.067174385,1.005909907,1.067174385,1.005909907,0.023635982,0.023635982,0.190239906,0.190239906,,,
8963,0.001049133,0.001028035,0.005591381,0.002590968,0.001049133,0.001028035,0.005591381,0.002590968,0.685196503,0.642577207,0.685196503,0.642577207,0.00059099,0.00059099,0.001310669,0.001310669,,,
8964,0.044078218,0.049421474,0.016480385,0.024058433,0.044078218,0.049421474,0.016480385,0.024058433,0.559398608,0.541901866,0.559398608,0.541901866,0.062173862,0.062173862,0.082827756,0.082827756,,,
8965,0.248313283,0.147736281,0.18876375,0.156870186,0.248313283,0.147736281,0.18876375,0.156870186,1.076956868,1.110822018,1.076956868,1.110822018,0.04422351,0.04422351,0.287814499,0.287814499,,,
8966,0,0,0.000701858,0.000780097,0,0,0.000701858,0.000780097,0.519468298,0.496898,0.519468298,0.496898,0,0,0.000317316,0.000317316,,,
8967,0.037030915,0.041283339,0.029823358,0.034641176,0.037030915,0.041283339,0.029823358,0.034641176,0.664311792,0.59825986,0.664311792,0.59825986,0.040025834,0.040025834,0.036955307,0.036955307,,,
8968,0.025659785,0.015711281,0.028019894,0.027163284,0.025659785,0.015711281,0.028019894,0.027163284,0.582070604,0.529058562,0.582070604,0.529058562,0,0,0.000889467,0.000889467,,,
8969,0.160549538,0.112554878,0.041187572,0.057062831,0.160549538,0.112554878,0.041187572,0.057062831,0.485024152,0.423686757,0.485024152,0.423686757,0.021528136,0.021528136,0.275761923,0.275761923,,,
8970,0.026206347,0.03035677,0.106309708,0.017144607,0.026206347,0.03035677,0.106309708,0.017144607,0.604835015,0.632405355,0.604835015,0.632405355,0.027369654,0.027369654,0.024458018,0.024458018,,,
8971,0.000944292,0.001262647,0.000914055,0.000598427,0.000944292,0.001262647,0.000914055,0.000598427,0.458695686,0.48970594,0.458695686,0.48970594,0.001361616,0.001361616,0.001888339,0.001888339,,,
8972,0.029263399,0.00594647,0.009362489,0.012872759,0.029263399,0.00594647,0.009362489,0.012872759,0.850018499,0.876709033,0.850018499,0.876709033,0.00084773,0.00084773,0.005354917,0.005354917,,,
8973,0.00899654,0.001827126,0.008860211,0.010023381,0.00899654,0.001827126,0.008860211,0.010023381,0.461042084,0.491629385,0.461042084,0.491629385,0.00091441,0.00091441,0.001949782,0.001949782,,,
8974,0.002928919,0.004630099,0.008553432,0.004403583,0.002928919,0.004630099,0.008553432,0.004403583,0.473054675,0.40360249,0.473054675,0.40360249,0.0055221,0.0055221,0.00421771,0.00421771,,,
8975,0.023849895,0.02118168,0.012916219,0.016402826,0.023849895,0.02118168,0.012916219,0.016402826,1.307822886,1.093113338,1.307822886,1.093113338,0.012809245,0.012809245,0.017427947,0.017427947,,,
8976,0.001892829,0.000922673,0.004087497,0.001987446,0.001892829,0.000922673,0.004087497,0.001987446,0.734382639,0.628726835,0.734382639,0.628726835,1.45E-06,1.45E-06,0.000810382,0.000810382,,,
8977,0.005653753,0.007074116,0.006008212,0.003481346,0.005653753,0.007074116,0.006008212,0.003481346,0.962000481,0.843518713,0.962000481,0.843518713,0.013630824,0.013630824,0.011898235,0.011898235,,,
8978,0.212142241,0.029173542,0.315659659,0.054030627,0.212142241,0.029173542,0.315659659,0.054030627,0.888494556,0.714194267,0.888494556,0.714194267,0.046391591,0.046391591,0.082172692,0.082172692,,,
8979,0.002325141,0.001572615,0.015965882,0.010299386,0.002325141,0.001572615,0.015965882,0.010299386,0.683910854,0.973545087,0.683910854,0.973545087,0.001927084,0.001927084,0.003405463,0.003405463,,,
8980,0.017691402,0.015736042,0.012142798,0.013103562,0.017691402,0.015736042,0.012142798,0.013103562,0.768522922,0.732111973,0.768522922,0.732111973,0.009814191,0.009814191,0.019230691,0.019230691,,,
8981,0.002978564,0.004172128,0.00297952,0.002611897,0.002978564,0.004172128,0.00297952,0.002611897,0.754224047,0.74330432,0.754224047,0.74330432,0.00635422,0.00635422,0.004734982,0.004734982,,,
8982,0.079893655,0.074999496,0.0313331,0.041407522,0.079893655,0.074999496,0.0313331,0.041407522,0.758519967,0.490934286,0.758519967,0.490934286,0.003084993,0.003084993,0.016884039,0.016884039,,,
8983,0.009506405,0.006353776,0.00853898,0.008817459,0.009506405,0.006353776,0.00853898,0.008817459,0.677125207,0.720078094,0.677125207,0.720078094,0.000760511,0.000760511,0.002482718,0.002482718,,,
8984,0.00137991,0.001427361,0.001848125,0.001861353,0.00137991,0.001427361,0.001848125,0.001861353,0.653633222,0.639548133,0.653633222,0.639548133,0.001418359,0.001418359,0.001612843,0.001612843,,,
8985,0.086460508,0.019436669,0.272535199,0.012283551,0.086460508,0.019436669,0.272535199,0.012283551,0.502230193,0.563228139,0.502230193,0.563228139,0.001722087,0.001722087,0.001913985,0.001913985,,,
8986,0.01113096,0.011586795,0.00358257,0.005190478,0.01113096,0.011586795,0.00358257,0.005190478,0.494279566,0.469309284,0.494279566,0.469309284,0.011840262,0.011840262,0.014633787,0.014633787,,,
8987,0.063749951,0.073421516,0.033967079,0.040947601,0.063749951,0.073421516,0.033967079,0.040947601,0.903317932,0.664211255,0.903317932,0.664211255,0.049452867,0.049452867,0.04680886,0.04680886,,,
8988,0.033625519,0.025952108,0.040627376,0.038594309,0.033625519,0.025952108,0.040627376,0.038594309,1.228910538,0.911543496,1.228910538,0.911543496,,,,,,,
8989,0.000875737,0.00053684,0.002292547,0.001856362,0.000875737,0.00053684,0.002292547,0.001856362,0.580834179,0.554213244,0.580834179,0.554213244,0.00050701,0.00050701,0.000905902,0.000905902,,,
8990,0.000510646,0.000536544,0.000339151,0.000416113,0.000510646,0.000536544,0.000339151,0.000416113,0.561241751,0.617206512,0.561241751,0.617206512,0.000220012,0.000220012,0.001381688,0.001381688,,,
8991,0.019311489,0.007766226,0.023652636,0.017850995,0.019311489,0.007766226,0.023652636,0.017850995,0.544514826,0.529208673,0.544514826,0.529208673,0.002232715,0.002232715,0.008495658,0.008495658,,,
8992,0,0,0.002801479,0.000201199,0,0,0.002801479,0.000201199,0.568529829,0.679668439,0.568529829,0.679668439,0,0,0.000395368,0.000395368,,,
8993,0.061280897,0.022124099,0.188163272,0.11180307,0.061280897,0.022124099,0.188163272,0.11180307,0.803495806,1.057492599,0.803495806,1.057492599,0.019148184,0.019148184,0.041198797,0.041198797,,,
8994,0.000681308,0.000887596,0.00106266,0.001114894,0.000681308,0.000887596,0.00106266,0.001114894,0.618285976,0.627916242,0.618285976,0.627916242,0.000957321,0.000957321,0.001469902,0.001469902,,,
8995,0.002523439,0.000336751,0.002065233,0.002744588,0.002523439,0.000336751,0.002065233,0.002744588,0.601130142,0.564882055,0.601130142,0.564882055,0,0,0.000524303,0.000524303,,,
8996,0.023458493,0.030769441,0.045731989,0.023303697,0.023458493,0.030769441,0.045731989,0.023303697,0.981727048,1.023997387,0.981727048,1.023997387,0.002869873,0.002869873,0.054054303,0.054054303,,,
8997,0.018630863,0.005708749,0.029157593,0.025187392,0.018630863,0.005708749,0.029157593,0.025187392,0.881678661,1.031939606,0.881678661,1.031939606,0.010658623,0.010658623,0.008269672,0.008269672,,,
8998,0.03594963,0.013616069,0.09418089,0.049353473,0.03594963,0.013616069,0.09418089,0.049353473,0.927833367,1.018795466,0.927833367,1.018795466,0.001226325,0.001226325,0.002356165,0.002356165,,,
8999,0.077781648,0.054526791,0.2702771,0.084824078,0.077781648,0.054526791,0.2702771,0.084824078,1.044295033,0.946850049,1.044295033,0.946850049,0.047834929,0.047834929,0.104337643,0.104337643,,,
9000,0.201278712,0.093354851,0.26932929,0.190635443,0.201278712,0.093354851,0.26932929,0.190635443,1.031968589,0.966281837,1.031968589,0.966281837,0.023272311,0.023272311,0.162832327,0.162832327,,,
9001,0.077028974,0.022399893,0.048174804,0.046691738,0.077028974,0.022399893,0.048174804,0.046691738,0.480646136,0.507988536,0.480646136,0.507988536,0.023836071,0.023836071,0.047179953,0.047179953,,,
9002,0.002968151,0.004086037,0.002327039,0.002529616,0.002968151,0.004086037,0.002327039,0.002529616,0.440154849,0.410551981,0.440154849,0.410551981,0.006785059,0.006785059,0.009726606,0.009726606,,,
9003,0.352901453,0.031333029,0.417271985,0.019718561,0.352901453,0.031333029,0.417271985,0.019718561,0.623429549,0.573957521,0.623429549,0.573957521,0.030622965,0.030622965,0.351965677,0.351965677,,,
9004,0.008613876,0.004831301,0.170789173,0.052394159,0.008613876,0.004831301,0.170789173,0.052394159,0.872811631,0.961963298,0.872811631,0.961963298,0.000155553,0.000155553,0.001014357,0.001014357,,,
9005,0.032604082,0.027922783,0.07587853,0.048605051,0.032604082,0.027922783,0.07587853,0.048605051,0.767338405,0.807940955,0.767338405,0.807940955,0.01899294,0.01899294,0.040415244,0.040415244,,,
9006,0.009805859,0.010604045,0.004056562,0.005078244,0.009805859,0.010604045,0.004056562,0.005078244,0.639075597,0.56227406,0.639075597,0.56227406,0.004951891,0.004951891,0.008534437,0.008534437,,,
9007,0.035722689,0.014313824,0.069688192,0.043434337,0.035722689,0.014313824,0.069688192,0.043434337,1.068595008,1.489408814,1.068595008,1.489408814,0.01832848,0.01832848,0.017727933,0.017727933,,,
9008,0.002969412,0.00236045,0.002958856,0.003554167,0.002969412,0.00236045,0.002958856,0.003554167,0.669739601,0.594693473,0.669739601,0.594693473,0.001184945,0.001184945,0.00319862,0.00319862,,,
9009,0.006322854,0.002430255,0.004541209,0.005616057,0.006322854,0.002430255,0.004541209,0.005616057,0.5781216,0.597385587,0.5781216,0.597385587,0.001712222,0.001712222,0.002979252,0.002979252,,,
9010,0.025802855,0.034648743,0.024938857,0.022258414,0.025802855,0.034648743,0.024938857,0.022258414,0.680429513,0.557574091,0.680429513,0.557574091,0.043167129,0.043167129,0.032328131,0.032328131,,,
9011,0.000677986,0.000641573,0.000761042,0.000680697,0.000677986,0.000641573,0.000761042,0.000680697,0.57666833,0.540343188,0.57666833,0.540343188,0.000157881,0.000157881,0.001152624,0.001152624,,,
9012,0.248920602,0.032655675,0.398064562,0.020262212,0.248920602,0.032655675,0.398064562,0.020262212,0.829788136,0.621991525,0.829788136,0.621991525,0.01053811,0.01053811,0.023445776,0.023445776,,,
9013,0.019797877,0.001225398,0.05823567,0.041851327,0.019797877,0.001225398,0.05823567,0.041851327,0.604651963,0.840127963,0.604651963,0.840127963,0.000533461,0.000533461,0.001207203,0.001207203,,,
9014,0.01944508,0.017423367,0.010081464,0.012349051,0.01944508,0.017423367,0.010081464,0.012349051,0.753925615,0.716518737,0.753925615,0.716518737,0.011468559,0.011468559,0.019858887,0.019858887,,,
9015,0.000561208,0.000350062,0.000468506,0.000484729,0.000561208,0.000350062,0.000468506,0.000484729,0.555023979,0.475757169,0.555023979,0.475757169,0.000254251,0.000254251,0.00085253,0.00085253,,,
9016,0.000458744,0.000499664,0.001705512,0.000987056,0.000458744,0.000499664,0.001705512,0.000987056,0.523687654,0.527678016,0.523687654,0.527678016,0.000395962,0.000395962,0.001538179,0.001538179,,,
9017,0.006008948,0.004744895,0.0054182,0.005145413,0.006008948,0.004744895,0.0054182,0.005145413,0.689123721,0.993173276,0.689123721,0.993173276,0.002020085,0.002020085,0.003241432,0.003241432,,,
9018,0.342717157,0.044106063,0.583408852,0.168160722,0.342717157,0.044106063,0.583408852,0.168160722,0.790551131,1.200649968,0.790551131,1.200649968,0.055061217,0.055061217,0.412864364,0.412864364,,,
9019,0.533393196,0.203205377,0.548178284,0.176199615,0.533393196,0.203205377,0.548178284,0.176199615,1.27038609,1.298849808,1.27038609,1.298849808,0.024133168,0.024133168,0.218991823,0.218991823,,,
9020,0.0011269,0.001169232,0.006833159,0.003767525,0.0011269,0.001169232,0.006833159,0.003767525,0.642300163,0.560049364,0.642300163,0.560049364,0.001120581,0.001120581,0.001136632,0.001136632,,,
9021,0.002629874,0.002224382,0.002623582,0.001999553,0.002629874,0.002224382,0.002623582,0.001999553,0.544211153,0.536127925,0.544211153,0.536127925,0.001059068,0.001059068,0.001595343,0.001595343,,,
9022,0.257754423,0.116592474,0.370863313,0.073251121,0.257754423,0.116592474,0.370863313,0.073251121,0.844937968,1.226348134,0.844937968,1.226348134,0.096259125,0.096259125,0.206050701,0.206050701,,,
9023,0.349940052,0.095448792,0.413137581,0.037304144,0.349940052,0.095448792,0.413137581,0.037304144,0.692014846,0.664681713,0.692014846,0.664681713,0.133110613,0.133110613,0.270044354,0.270044354,,,
9024,0.022034245,0.007486543,0.044604242,0.025433078,0.022034245,0.007486543,0.044604242,0.025433078,0.676852738,0.582753456,0.676852738,0.582753456,0.002264551,0.002264551,0.002696244,0.002696244,,,
9025,0.000428062,0.000377997,0.000622989,0.000336166,0.000428062,0.000377997,0.000622989,0.000336166,0.629745407,0.475551283,0.629745407,0.475551283,0.00082409,0.00082409,0.00122236,0.00122236,,,
9026,0.10306694,0.095411599,0.061166087,0.069750026,0.10306694,0.095411599,0.061166087,0.069750026,0.999336477,0.689958238,0.999336477,0.689958238,0.089428194,0.089428194,0.162362306,0.162362306,,,
9027,0.001122356,0.001258472,0.000771121,0.000797109,0.001122356,0.001258472,0.000771121,0.000797109,0.475870471,0.536321077,0.475870471,0.536321077,0.001153679,0.001153679,0.001608045,0.001608045,,,
9028,0.030065894,0.031879239,0.021295508,0.022210646,0.030065894,0.031879239,0.021295508,0.022210646,0.631139401,0.553765492,0.631139401,0.553765492,0.037697047,0.037697047,0.033655149,0.033655149,,,
9029,0.002794345,0.000503258,0.00182155,0.001820438,0.002794345,0.000503258,0.00182155,0.001820438,0.540632358,0.437827736,0.540632358,0.437827736,0.000376018,0.000376018,0.000631222,0.000631222,,,
9030,0.015541217,0.003740349,0.026069704,0.022470823,0.015541217,0.003740349,0.026069704,0.022470823,0.643156033,0.688606815,0.643156033,0.688606815,0.000127958,0.000127958,0.000931402,0.000931402,,,
9031,0.056978211,0.041791152,0.028509761,0.03330205,0.056978211,0.041791152,0.028509761,0.03330205,0.818695358,0.662608973,0.818695358,0.662608973,0.021618467,0.021618467,0.057832098,0.057832098,,,
9032,0.001569982,0.00113816,0.001156723,0.001207889,0.001569982,0.00113816,0.001156723,0.001207889,0.563202013,0.4871155,0.563202013,0.4871155,0,0,0.000896631,0.000896631,,,
9033,0.927025534,0.235012993,0.741228541,0.254940629,0.927025534,0.235012993,0.741228541,0.254940629,,0.755053191,,0.755053191,0.198327079,0.198327079,0.863886944,0.863886944,,,
9034,0.003770564,0.003231818,0.001661432,0.002272217,0.003770564,0.003231818,0.001661432,0.002272217,0.599262924,0.555954663,0.599262924,0.555954663,8.36E-05,8.36E-05,0.001597491,0.001597491,,,
9035,0.124219129,0.09653312,0.090800364,0.086598508,0.124219129,0.09653312,0.090800364,0.086598508,0.632307885,0.636350976,0.632307885,0.636350976,0.044762831,0.044762831,0.13177761,0.13177761,,,
9036,0.005150165,0.005413235,0.006039084,0.004782072,0.005150165,0.005413235,0.006039084,0.004782072,0.539969522,0.585019833,0.539969522,0.585019833,0.005571411,0.005571411,0.006744616,0.006744616,,,
9037,0.020101934,0.02229131,0.005339706,0.008611884,0.020101934,0.02229131,0.005339706,0.008611884,0.735135142,0.616332144,0.735135142,0.616332144,0.0170417,0.0170417,0.034286384,0.034286384,,,
9038,0.002328051,0.001922944,0.000897451,0.001332288,0.002328051,0.001922944,0.000897451,0.001332288,0.473698456,0.626038883,0.473698456,0.626038883,0.001047046,0.001047046,0.003614676,0.003614676,,,
9039,0.007609172,0.007840531,0.007640951,0.007037366,0.007609172,0.007840531,0.007640951,0.007037366,0.769772194,0.729164493,0.769772194,0.729164493,0.006075636,0.006075636,0.011209666,0.011209666,,,
9040,0.020402378,0.025364591,0.005561779,0.009380121,0.020402378,0.025364591,0.005561779,0.009380121,0.642690354,0.664791628,0.642690354,0.664791628,0.026669759,0.026669759,0.041813944,0.041813944,,,
9041,0.093698072,0.078245722,0.060967393,0.056891024,0.093698072,0.078245722,0.060967393,0.056891024,0.490545765,0.552299875,0.490545765,0.552299875,0.104792058,0.104792058,0.151732647,0.151732647,,,
9042,0.324465163,0.013538357,0.389418763,0.013013474,0.324465163,0.013538357,0.389418763,0.013013474,1.088591865,0.790801304,1.088591865,0.790801304,0.022487022,0.022487022,0.133222372,0.133222372,,,
9043,0.085357257,0.014360344,0.238803368,0.053229947,0.085357257,0.014360344,0.238803368,0.053229947,0.67204644,0.643606513,0.67204644,0.643606513,0.010238424,0.010238424,0.00983121,0.00983121,,,
9044,0.04148056,0.041710027,0.062156593,0.050934859,0.04148056,0.041710027,0.062156593,0.050934859,0.649511411,0.76113891,0.649511411,0.76113891,0.042962264,0.042962264,0.050856559,0.050856559,,,
9045,0.003301071,0.004206783,0.007054045,0.006900403,0.003301071,0.004206783,0.007054045,0.006900403,0.721848778,0.783812378,0.721848778,0.783812378,0.005160172,0.005160172,0.003906899,0.003906899,,,
9046,0.022724617,0.024816597,0.007932635,0.010519066,0.022724617,0.024816597,0.007932635,0.010519066,0.652937364,0.492944637,0.652937364,0.492944637,0.02093469,0.02093469,0.040147076,0.040147076,,,
9047,0.003013397,0.000899,0.001991189,0.002154897,0.003013397,0.000899,0.001991189,0.002154897,0.548625272,0.524799337,0.548625272,0.524799337,0,0,0.000497461,0.000497461,,,
9048,0.00612565,0.006080653,0.004165128,0.004670833,0.00612565,0.006080653,0.004165128,0.004670833,0.647708806,0.607125865,0.647708806,0.607125865,0.003842776,0.003842776,0.00634846,0.00634846,,,
9049,0.003062231,0.00407969,0.016096589,0.008807468,0.003062231,0.00407969,0.016096589,0.008807468,0.612674932,0.5222283,0.612674932,0.5222283,0.004140324,0.004140324,0.006858272,0.006858272,,,
9050,0.036416871,0.033370502,0.030940992,0.030386342,0.036416871,0.033370502,0.030940992,0.030386342,0.602524001,0.618766211,0.602524001,0.618766211,0.030924503,0.030924503,0.038078091,0.038078091,,,
9051,0.074048038,0.023737362,0.079860202,0.044039067,0.074048038,0.023737362,0.079860202,0.044039067,0.663458947,0.570568293,0.663458947,0.570568293,0.02175374,0.02175374,0.033727545,0.033727545,,,
9052,0.139166885,0.056830481,0.169136421,0.106476314,0.139166885,0.056830481,0.169136421,0.106476314,0.88166134,0.900312856,0.88166134,0.900312856,0.071315609,0.071315609,0.151816145,0.151816145,,,
9053,0.3172789,0.076830678,0.172123595,0.126868278,0.3172789,0.076830678,0.172123595,0.126868278,0.910117711,1.399576321,0.910117711,1.399576321,0.003951098,0.003951098,0.258241869,0.258241869,,,
9054,0.00289862,0.002592833,0.002157938,0.002448332,0.00289862,0.002592833,0.002157938,0.002448332,0.573744255,0.524447767,0.573744255,0.524447767,0.001671578,0.001671578,0.003256396,0.003256396,,,
9055,0.003904667,0.002337527,0.001421579,0.002040928,0.003904667,0.002337527,0.001421579,0.002040928,0.723238526,0.921542655,0.723238526,0.921542655,0,0,0.000564027,0.000564027,,,
9056,0.004504982,0.005732084,0.002206258,0.002638218,0.278561459,0.005678362,0.002206258,0.002638218,0.579008561,0.567067055,0.579008561,0.567067055,0.010451289,0.010451289,0.006888162,0.006888162,,,
9057,0.602527859,0.257554084,0.579877387,0.165810183,0.602527859,0.257554084,0.579877387,0.165810183,0.849427184,0.615334462,0.849427184,0.615334462,0.186849162,0.186849162,0.385169659,0.385169659,,,
9058,0.015993713,0.021925341,0.024963191,0.021154126,0.015993713,0.021925341,0.024963191,0.021154126,0.738794088,0.653273206,0.738794088,0.653273206,0.033463813,0.033463813,0.040974535,0.040974535,,,
9059,0.031356272,0.00747105,0.10651134,0.056217302,0.031356272,0.00747105,0.10651134,0.056217302,0.767867214,1.075143273,0.767867214,1.075143273,0.001213205,0.001213205,0.021345496,0.021345496,,,
9060,0.010309512,0.008755245,0.009668302,0.008554194,0.010309512,0.008755245,0.009668302,0.008554194,0.737093495,0.615503897,0.737093495,0.615503897,0.006830122,0.006830122,0.012374526,0.012374526,,,
9061,0.006125908,0.007203315,0.003542581,0.003655071,0.006125908,0.007203315,0.003542581,0.003655071,0.622329382,0.575338306,0.622329382,0.575338306,0.00806728,0.00806728,0.007709051,0.007709051,,,
9062,0,0,0.034414856,0.017479902,0,0,0.034414856,0.017479902,0.623962139,0.774923735,0.623962139,0.774923735,0,0,0.000395369,0.000395369,,,
9063,0.003535376,0.004296476,0.003279681,0.003714527,0.003535376,0.004296476,0.003279681,0.003714527,0.731228743,0.546480839,0.731228743,0.546480839,0.004810016,0.004810016,0.006524714,0.006524714,,,
9064,0.00288029,0.001855307,0.001340116,0.001659065,0.00288029,0.001855307,0.001340116,0.001659065,0.753083961,0.558051524,0.753083961,0.558051524,0,0,0.000427891,0.000427891,,,
9065,0.000712179,0.000354717,0.000910558,0.000980247,0.000712179,0.000354717,0.000910558,0.000980247,0.451932974,0.502507849,0.451932974,0.502507849,0.000426951,0.000426951,0.000907856,0.000907856,,,
9066,0.022852652,0.012566517,0.00663941,0.009550817,0.022852652,0.012566517,0.00663941,0.009550817,0.610151541,0.503844133,0.610151541,0.503844133,0.012664439,0.012664439,0.024073525,0.024073525,,,
9067,0.032146204,0.029622994,0.021977859,0.018780449,0.032146204,0.029622994,0.021977859,0.018780449,0.668972848,0.885064654,0.668972848,0.885064654,0.016945997,0.016945997,0.040260273,0.040260273,,,
9068,0,0,0.003121858,0.001590111,0,0,0.003121858,0.001590111,0.485413121,0.476027864,0.485413121,0.476027864,0,0,0.000214913,0.000214913,,,
9070,0.000302291,0.000312771,0.000983792,0.000554613,0.000302291,0.000312771,0.000983792,0.000554613,0.534715456,0.529955728,0.534715456,0.529955728,0.000408818,0.000408818,0.000761402,0.000761402,,,
9071,0.002837827,0.001920686,0.015538073,0.01026584,0.002837827,0.001920686,0.015538073,0.01026584,0.753923599,0.938002692,0.753923599,0.938002692,0.002042037,0.002042037,0.002870486,0.002870486,,,
9072,0.004019879,0.005833438,0.002785539,0.003328053,0.004019879,0.005833438,0.002785539,0.003328053,0.549033585,0.516701537,0.549033585,0.516701537,0.009710783,0.009710783,0.009022519,0.009022519,,,
9073,0.010809686,0.006453957,0.006404833,0.007075321,0.010809686,0.006453957,0.006404833,0.007075321,0.686814676,0.670186729,0.686814676,0.670186729,0,0,0.000533951,0.000533951,,,
9074,0.005418467,0.004538682,0.005382074,0.005383325,0.005418467,0.004538682,0.005382074,0.005383325,0.527279111,0.503056867,0.527279111,0.503056867,0.002303074,0.002303074,0.003278842,0.003278842,,,
9075,0.000881868,0.001109134,0.001498999,0.001119137,0.000881868,0.001109134,0.001498999,0.001119137,0.72162839,0.679948464,0.72162839,0.679948464,0.000968366,0.000968366,0.001743358,0.001743358,,,
9076,0.002793492,0.000728919,0.004541502,0.00214953,0.002793492,0.000728919,0.004541502,0.00214953,0.454911027,0.615451341,0.454911027,0.615451341,0.000479926,0.000479926,0.000664863,0.000664863,,,
9077,0.002402515,0.001881311,0.026639819,0.013977225,0.002402515,0.001881311,0.026639819,0.013977225,0.639805557,0.567842586,0.639805557,0.567842586,0.002425285,0.002425285,0.001970565,0.001970565,,,
9078,0.001171746,0.001245873,0.001055244,0.001233403,0.001171746,0.001245873,0.001055244,0.001233403,0.686441126,0.664397909,0.686441126,0.664397909,0.000974276,0.000974276,0.002504529,0.002504529,,,
9079,0.006903427,0.006886773,0.00866138,0.007117838,0.006903427,0.006886773,0.00866138,0.007117838,0.610322129,0.743521376,0.610322129,0.743521376,0.009204748,0.009204748,0.00846139,0.00846139,,,
9080,0.45143385,0.062031195,0.492582144,0.056324348,0.45143385,0.062031195,0.492582144,0.056324348,1.014233114,1.143821359,1.014233114,1.143821359,0.075380743,0.075380743,0.411463258,0.411463258,,,
9081,0.003452018,0.003981627,0.002275608,0.002654187,0.003452018,0.003981627,0.002275608,0.002654187,0.660568838,0.534490997,0.660568838,0.534490997,0.004906287,0.004906287,0.005552788,0.005552788,,,
9082,0.000684362,0.000609549,0.000409223,0.00049759,0.000684362,0.000609549,0.000409223,0.00049759,0.591578066,0.550008369,0.591578066,0.550008369,0,0,0.00043487,0.00043487,,,
9083,0.005171211,0.00824176,0.002079551,0.003052165,0.005171211,0.00824176,0.002079551,0.003052165,0.572942293,0.524277186,0.572942293,0.524277186,0.016344182,0.016344182,0.014916635,0.014916635,,,
9084,0.00350502,0.003534086,0.003393559,0.003177256,0.00350502,0.003534086,0.003393559,0.003177256,0.732166316,0.488575363,0.732166316,0.488575363,0.003279131,0.003279131,0.004459774,0.004459774,,,
9085,0.000823785,0.001068516,0.0104107,0.005071258,0.000823785,0.001068516,0.0104107,0.005071258,0.590331872,0.554519803,0.590331872,0.554519803,0.001022827,0.001022827,0.001705271,0.001705271,,,
9086,0.014831228,0.007964916,0.009569361,0.00805828,0.014831228,0.007964916,0.009569361,0.00805828,0.84396164,0.647377857,0.84396164,0.647377857,0.003733158,0.003733158,0.005572468,0.005572468,,,
9087,0.23667558,0.172274277,0.226613558,0.195548981,0.23667558,0.172274277,0.226613558,0.195548981,0.966054147,1.052608218,0.966054147,1.052608218,0.131431103,0.131431103,0.224418334,0.224418334,,,
9088,0.017469986,0.016597651,0.012987934,0.011895528,0.017469986,0.016597651,0.012987934,0.011895528,0.734624287,0.57294972,0.734624287,0.57294972,0.015929643,0.015929643,0.019828447,0.019828447,,,
9089,0.021822142,0.016327947,0.022986879,0.020747511,0.021822142,0.016327947,0.022986879,0.020747511,0.792717238,0.647072764,0.792717238,0.647072764,0.009914107,0.009914107,0.011425304,0.011425304,,,
9090,0.006975179,0.005841043,0.004912953,0.005346952,0.006975179,0.005841043,0.004912953,0.005346952,0.483507002,0.450296623,0.483507002,0.450296623,0.009865315,0.009865315,0.00842636,0.00842636,,,
9091,0.00129578,0.001035724,0.000399838,0.000564312,0.00129578,0.001035724,0.000399838,0.000564312,0.715129316,0.586081535,0.715129316,0.586081535,0.001263993,0.001263993,0.002096678,0.002096678,,,
9092,0.113184129,0.10294345,0.110134481,0.093142211,0.113184129,0.10294345,0.110134481,0.093142211,0.68011335,0.506199649,0.68011335,0.506199649,0.069664836,0.069664836,0.154448346,0.154448346,,,
9093,0.001422158,0.002142522,0.002437895,0.00275093,0.001422158,0.002142522,0.002437895,0.00275093,0.465708238,0.453989174,0.465708238,0.453989174,0.003704825,0.003704825,0.005052388,0.005052388,,,
9094,0.000845625,0.000819553,0.002902802,0.001159288,0.000845625,0.000819553,0.002902802,0.001159288,0.586344759,0.501904875,0.586344759,0.501904875,0.00093079,0.00093079,0.001060222,0.001060222,,,
9095,0.000166641,0.000295482,4.17E-05,8.32E-05,0.000166641,0.000295482,4.17E-05,8.32E-05,0.870556373,0.684903205,0.870556373,0.684903205,0.001159755,0.001159755,0.002078873,0.002078873,,,
9096,0.018692243,0.015104122,0.058515361,0.031441994,0.018692243,0.015104122,0.058515361,0.031441994,0.778041513,0.799876545,0.778041513,0.799876545,0.022948971,0.022948971,0.017714818,0.017714818,,,
9097,0.006842743,0.006802741,0.001906509,0.003208767,0.035078884,0.001323789,0.001906509,0.003208767,0.564183957,0.476678411,0.564183957,0.476678411,0.007256865,0.007256865,0.007927476,0.007927476,,,
9098,0,0,0,0,0,0,0,0,0.569802732,0.587018969,0.569802732,0.587018969,0,0,0.000366422,0.000366422,,,
9099,0.155069422,0.10195791,0.205869829,0.16129984,0.155069422,0.10195791,0.205869829,0.16129984,0.875319861,0.812978498,0.875319861,0.812978498,0.088614568,0.088614568,0.098973351,0.098973351,,,
