GUB_ID,share_of_barrier_10km_nb,nonconvexity_10km_nb,share_of_barrier_5km_nb,nonconvexity_5km_nb,share_of_barrier_5km_b,nonconvexity_5km_b,share_of_barrier_10km_b,nonconvexity_10km_b,detour_5km_nb,detour_10km_nb,detour_5km_b,detour_10km_b,nonconvexity_elastic_nb,nonconvexity_elastic_b,share_barrier_elastic_nb,share_barrier_elastic_b
8640,0.097070894,0.092884898,0.102362047,0.099587858,0.102362047,0.099587858,0.097070894,0.092884898,1.016897667,0.807685968,1.016897667,0.807685968,0.090857469,0.090857469,0.085434294,0.085434294
8641,0.023007508,0.01280307,0.005649935,0.007738154,0.005649935,0.007738154,0.023007508,0.01280307,0.944553045,0.944915812,0.944553045,0.944915812,0.007149368,0.007149368,0.006082503,0.006082503
8642,0.08026381,0.0733153,0.085065146,0.079780295,0.085065146,0.079780295,0.08026381,0.0733153,1.145848526,0.994253583,1.145848526,0.994253583,0.081640579,0.081640579,0.085775441,0.085775441
8643,0.063873229,0.05544851,0.056326174,0.023795063,0.056326174,0.023795063,0.063873229,0.05544851,0.828911718,0.867476031,0.828911718,0.867476031,0.043083057,0.043083057,0.064476173,0.064476173
8644,0.075711743,0.072467677,0.061990478,0.046519071,0.061990478,0.046519071,0.075711743,0.072467677,1.181216617,0.926409965,1.181216617,0.926409965,0.028160291,0.028160291,0.057456396,0.057456396
8645,0.068952516,0.030597296,0.025030644,0.027109707,0.025030644,0.027109707,0.068952516,0.030597296,0.741685775,1.037201465,0.741685775,1.037201465,0.0301037,0.0301037,0.029590527,0.029590527
8646,0.09840636,0.045007139,0.031811893,0.013334424,0.031811893,0.013334424,0.09840636,0.045007139,1.049161874,0.93926078,1.049161874,0.93926078,0.006592862,0.006592862,0.011558007,0.011558007
8647,0.081762855,0.051160343,0.030126031,0.029642517,0.030126031,0.029642517,0.081762855,0.051160343,0.826828464,0.916339745,0.826828464,0.916339745,0.029520214,0.029520214,0.032333549,0.032333549
8648,0.072820353,0.062587179,0.03809296,0.019166103,0.03809296,0.019166103,0.072820353,0.062587179,0.922625732,1.042239787,0.922625732,1.042239787,0.016358851,0.016358851,0.019852826,0.019852826
8649,0.068395762,0.065868162,0.090602839,0.068088688,0.090602839,0.068088688,0.068395762,0.065868162,1.290915514,1.092238469,1.290915514,1.092238469,0.02062997,0.02062997,0.094710613,0.094710613
8650,0.172976026,0.128091246,0.125735892,0.058854628,0.125735892,0.058854628,0.172976026,0.128091246,1.022674472,1.151215027,1.022674472,1.151215027,0.048153412,0.048153412,0.104623422,0.104623422
8651,0.15254336,0.074255697,0.072133233,0.030587664,0.072133233,0.030587664,0.15254336,0.074255697,1.107102499,1.160657065,1.107102499,1.160657065,0.006654924,0.006654924,0.040678839,0.040678839
8652,0.338945355,0.256225049,0.424368429,0.250127345,0.424368429,0.250127345,0.338945355,0.256225049,1.316344484,0.975041033,1.316344484,0.975041033,0.273988277,0.281633079,0.421742515,0.447191234
8653,0.034735511,0.025328847,0.012947181,0.015979484,0.012947181,0.015979484,0.034735511,0.025328847,0.900060963,1.065590675,0.900060963,1.065590675,0.020991052,0.020991052,0.01737413,0.01737413
8654,0.034231906,0.014330214,0.01021752,0.011322105,0.01021752,0.011322105,0.034231906,0.014330214,0.728564393,0.786593421,0.728564393,0.786593421,0.011721224,0.011721224,0.010599894,0.010599894
8655,0.347925106,0.173029348,0.286560841,0.085152805,0.286560841,0.085152805,0.347925106,0.173029348,0.927565334,0.971857945,0.927565334,0.971857945,0.025608199,0.025608199,0.147193018,0.147193018
8656,0.051628889,0.060116153,0.087488871,0.090196185,0.087488871,0.090196185,0.051628889,0.060116153,0.675236059,0.798395603,0.675236059,0.798395603,0.045713596,0.045713596,0.059441885,0.059441885
8657,0.512242578,0.218690127,0.324725911,0.076003313,0.324725911,0.076003313,0.512242578,0.218690127,1.006921643,0.941441969,1.006921643,0.941441969,0.016784161,0.016784161,0.060951966,0.060951966
8658,0.043596034,0.051322877,0.079561426,0.067063786,0.079561426,0.067063786,0.043596034,0.051322877,1.024652634,0.973453066,1.024652634,0.973453066,0.016363841,0.016363841,0.032310426,0.032310426
8659,0.034171467,0.032129593,0.023504696,0.026226582,0.023504696,0.026226582,0.034171467,0.032129593,1.228753104,0.876008735,1.228753104,0.876008735,0.030447265,0.030447265,0.032920912,0.032920912
8660,0.090374714,0.061110772,0.079794895,0.087127179,0.079794895,0.087127179,0.090374714,0.061110772,0.814261616,0.660314955,0.814261616,0.660314955,0.061891712,0.061891712,0.106479832,0.106479832
8661,0.039566682,0.030374136,0.011952137,0.008885343,0.011952137,0.008885343,0.039566682,0.030374136,0.881724636,1.029947519,0.881724636,1.029947519,0.008740352,0.008740352,0.012297142,0.012297142
8662,0.186482178,0.086516917,0.087434293,0.038253792,0.087434293,0.038253792,0.186482178,0.086516917,1.237925968,0.837601893,1.237925968,0.837601893,0.035161383,0.035161383,0.132453668,0.132453668
8663,0.054872569,0.029762486,0.014933028,0.011441514,0.014933028,0.011441514,0.054872569,0.029762486,1.246223301,1.127451763,1.246223301,1.127451763,0.013642495,0.013642495,0.023525809,0.023525809
8664,0.046415601,0.043218736,0.058249548,0.063688695,0.058249548,0.063688695,0.046415601,0.043218736,1.068272453,0.94852405,1.068272453,0.94852405,0.053108707,0.053108707,0.054874998,0.054874998
8665,0.122000323,0.078951411,0.057091377,0.022180568,0.057091377,0.022180568,0.122000323,0.078951411,0.615772694,0.802875918,0.615772694,0.802875918,0.072091557,0.072091557,0.111317363,0.111317363
8666,0.366720498,0.160340756,0.244367435,0.055926841,0.244367435,0.055926841,0.366720498,0.160340756,1.16979506,1.04846395,1.16979506,1.04846395,0.153477013,0.153477013,0.361347996,0.361347996
8667,0.44121846,0.149597451,0.24012451,0.050760765,0.24012451,0.050760765,0.44121846,0.149597451,0.663863373,0.743339914,0.663863373,0.743339914,0.017884541,0.017884541,0.057587024,0.057587024
8668,0.193916476,0.084584318,0.0990309,0.054246522,0.0990309,0.054246522,0.193916476,0.084584318,0.747075367,0.762398033,0.747075367,0.762398033,0.066072129,0.066072129,0.151228571,0.151228571
8669,0.093158133,0.054434296,0.056350784,0.028921591,0.056350784,0.028921591,0.093158133,0.054434296,0.877204787,1.004792866,0.877204787,1.004792866,0.016012706,0.016012706,0.057800422,0.057800422
8670,0.018340035,0.015835457,0.015762859,0.01458401,0.015762859,0.01458401,0.018340035,0.015835457,0.598207126,0.550407401,0.598207126,0.550407401,0.013802779,0.013802779,0.017805178,0.017805178
8671,0.026742915,0.029885646,0.040387846,0.041930195,0.040387846,0.041930195,0.026742915,0.029885646,0.791192529,0.849006952,0.791192529,0.849006952,0.038113642,0.038113642,0.034991026,0.034991026
8672,0.392124222,0.052091487,0.178192464,0.065820664,0.178192464,0.065820664,0.392124222,0.052091487,0.751372905,0.960561935,0.751372905,0.960561935,0.068529211,0.068529211,0.223245898,0.223245898
8673,0.113647953,0.076732971,0.053552451,0.031724293,0.053552451,0.031724293,0.113647953,0.076732971,0.772738994,0.911351481,0.772738994,0.911351481,0.031627677,0.031627677,0.053945876,0.053945876
8674,0.041586275,0.032468989,0.023915098,0.019549813,0.023915098,0.019549813,0.041586275,0.032468989,1.141877406,1.00816135,1.141877406,1.00816135,0.018011874,0.018011874,0.025394779,0.025394779
8675,0.045706491,0.033502519,0.036773039,0.038179558,0.036773039,0.038179558,0.045706491,0.033502519,0.955829945,0.977006215,0.955829945,0.977006215,0.047718786,0.047718786,0.054919366,0.054919366
8676,0.055851705,0.056445923,0.077533556,0.086220115,0.077533556,0.086220115,0.055851705,0.056445923,0.753844583,0.804281745,0.753844583,0.804281745,0.062275775,0.062275775,0.056028303,0.056028303
8677,0.069809182,0.034742899,0.017200887,0.017483579,0.017200887,0.017483579,0.069809182,0.034742899,0.640428767,0.818275566,0.640428767,0.818275566,0.017239491,0.017239491,0.026390045,0.026390045
8678,0.029870529,0.029333821,0.03238136,0.022354348,0.03238136,0.022354348,0.029870529,0.029333821,0.669624999,0.818572132,0.669624999,0.818572132,0.026861306,0.026861306,0.035214176,0.035214176
8679,0.117661834,0.100370564,0.105202471,0.067813925,0.105202471,0.067813925,0.117661834,0.100370564,0.666326585,0.971248017,0.666326585,0.971248017,0.057300318,0.057300318,0.097068477,0.097068477
8680,0.022606461,0.012387482,0.009275993,0.006798493,0.009275993,0.006798493,0.022606461,0.012387482,0.964590019,0.686706048,0.964590019,0.686706048,0.044682752,0.044682752,0.100455734,0.100455734
8681,0.043211525,0.019200044,0.007469283,0.004229843,0.007469283,0.004229843,0.043211525,0.019200044,0.745479391,0.847424152,0.745479391,0.847424152,0.003031168,0.003031168,0.006989256,0.006989256
8682,0.10338981,0.047542475,0.042253761,0.030324031,0.042253761,0.030324031,0.10338981,0.047542475,0.725091259,0.996151721,0.725091259,0.996151721,0.037806854,0.037806854,0.061242433,0.061242433
8683,0.042385337,0.030127941,0.014872748,0.007810618,0.014872748,0.007810618,0.042385337,0.030127941,1.061894593,1.001585922,1.061894593,1.001585922,0.004627575,0.004627575,0.006607373,0.006607373
8684,0.027450645,0.023334812,0.015151437,0.007546293,0.015151437,0.007546293,0.027450645,0.023334812,0.999044212,0.997394935,0.999044212,0.997394935,0.016597385,0.016597385,0.028654301,0.028654301
8685,0.224734727,0.076570347,0.102762496,0.017189713,0.102762496,0.017189713,0.224734727,0.076570347,0.906606173,0.958481915,0.906606173,0.958481915,0.013296274,0.013296274,0.057721217,0.057721217
8686,0.065353519,0.056166776,0.062850904,0.049559031,0.062850904,0.049559031,0.065353519,0.056166776,0.971630675,0.778379279,0.971630675,0.778379279,0.105384693,0.105384693,0.180684033,0.180684033
8687,0.371904441,0.109398514,0.142506931,0.075368606,0.142506931,0.075368606,0.371904441,0.109398514,1.175597944,0.919808916,1.175597944,0.919808916,0.033688232,0.033688232,0.123859591,0.123859591
8688,0.350212606,0.175213262,0.22882911,0.108568899,0.22882911,0.108568899,0.350212606,0.175213262,1.36872653,0.990846165,1.36872653,0.990846165,0.102999568,0.102999568,0.191451874,0.191451874
8689,0.07799037,0.057270925,0.048764461,0.047061492,0.048764461,0.047061492,0.07799037,0.057270925,0.908862743,1.185506017,0.908862743,1.185506017,0.048284065,0.048284065,0.054279788,0.054279788
8690,0.117046997,0.124357045,0.179738338,0.172941536,0.179738338,0.172941536,0.117046997,0.124357045,1.380543342,1.002077779,1.380543342,1.002077779,0.034694314,0.034694314,0.175650582,0.175650582
8691,0.107427625,0.104204394,0.142396503,0.102059141,0.142396503,0.102059141,0.107427625,0.104204394,1.413255286,0.916685074,1.413255286,0.916685074,0.057011295,0.057011295,0.12652554,0.12652554
8692,0.739886307,0.184774235,0.637334191,0.176088154,0.637334191,0.176088154,0.739886307,0.184774235,0.875745291,0.935078667,0.875745291,0.935078667,0.038112551,0.038112551,0.404322985,0.404322985
8693,0.276720637,0.129263297,0.225198395,0.079506695,0.225198395,0.079506695,0.276720637,0.129263297,0.957798883,0.805504575,0.957798883,0.805504575,0.033746116,0.033746116,0.140481366,0.140481366
8694,0.202854451,0.095535986,0.176226523,0.088658243,0.176226523,0.088658243,0.202854451,0.095535986,0.774032959,0.705386405,0.774032959,0.705386405,0.039665446,0.039665446,0.18885562,0.18885562
8695,0.322113864,0.085579038,0.231081552,0.062801369,0.231081552,0.062801369,0.322113864,0.085579038,0.641476631,0.622962246,0.641476631,0.622962246,0.078060888,0.078060888,0.289310522,0.289310522
8696,0.437728285,0.019238694,0.212379832,0.014193216,0.212379832,0.014193216,0.437728285,0.019238694,0.648252075,0.823535882,0.648252075,0.823535882,0.010390929,0.010390929,0.274527,0.274527
8697,0.118445924,0.092120215,0.104447791,0.049642343,0.104447791,0.049642343,0.118445924,0.092120215,0.664387797,0.785104624,0.664387797,0.785104624,0.02146697,0.02146697,0.059239438,0.059239438
8698,0.671179405,0.122074552,0.406202939,0.006321955,0.406202939,0.006321955,0.671179405,0.122074552,0.875290506,0.805182698,0.875290506,0.805182698,0.000224145,0.000224145,0.089750418,0.089750418
8699,0.394345322,0.098283112,0.334923717,0.085947797,0.334923717,0.085947797,0.394345322,0.098283112,0.679386611,0.71892218,0.679386611,0.71892218,0.09031114,0.09031114,0.375961011,0.375961011
8700,0.017941348,0.012987368,0.005028695,0.0051908,0.005028695,0.0051908,0.017941348,0.012987368,0.652620513,0.785901325,0.652620513,0.785901325,0.008074586,0.008074586,0.018547034,0.018547034
8701,0.074080474,0.062331416,0.05034265,0.043623365,0.05034265,0.043623365,0.074080474,0.062331416,0.607460252,0.66302145,0.607460252,0.66302145,0.043450754,0.043450754,0.045399747,0.045399747
8702,0.47717248,0.079289846,0.420879472,0.034915522,0.420879472,0.034915522,0.47717248,0.079289846,0.774473486,1.032601243,0.774473486,1.032601243,0.017176511,0.017176511,0.263409934,0.263409934
8703,0.448258857,0.070708036,0.44908554,0.052082937,0.44908554,0.052082937,0.448258857,0.070708036,0.725500942,0.775607576,0.725500942,0.775607576,0.019533252,0.019533252,0.385922314,0.385922314
8704,0.046496196,0.045297932,0.061437892,0.050517134,0.061437892,0.050517134,0.046496196,0.045297932,0.846762388,0.736863739,0.846762388,0.736863739,0.048187677,0.048187677,0.055611303,0.055611303
8705,0.163433672,0.025263375,0.040983768,0.030548325,0.040983768,0.030548325,0.163433672,0.025263375,0.83123848,0.658797699,0.83123848,0.658797699,0.025244869,0.025244869,0.039887641,0.039887641
8706,0.029417092,0.023699131,0.009433033,0.006507946,0.009433033,0.006507946,0.029417092,0.023699131,0.660040817,0.694859643,0.660040817,0.694859643,0.003484413,0.003484413,0.008656708,0.008656708
8707,0.295944965,0.100436918,0.162278196,0.102565549,0.162278196,0.102565549,0.295944965,0.100436918,0.867471368,0.764513711,0.867471368,0.764513711,0.027471766,0.027471766,0.071525035,0.071525035
8708,0.610206871,0.127846688,0.457587416,0.132080331,0.457587416,0.132080331,0.610206871,0.127846688,0.949874678,0.794924357,0.949874678,0.794924357,0.128927007,0.128927007,0.29487603,0.29487603
8709,0.025448267,0.024670171,0.025970309,0.009171894,0.025970309,0.009171894,0.025448267,0.024670171,0.717356592,0.841748882,0.717356592,0.841748882,0.012104461,0.012104461,0.00950142,0.00950142
8710,0.233458093,0.065602235,0.076114886,0.014453935,0.076114886,0.014453935,0.233458093,0.065602235,0.568209269,0.64316535,0.568209269,0.64316535,0.06137827,0.06137827,0.339482646,0.339482646
8711,0.119292582,0.029222634,0.007279804,0.004456506,0.007279804,0.004456506,0.119292582,0.029222634,0.909417908,0.718129591,0.909417908,0.718129591,0.005695381,0.005695381,0.014570179,0.014570179
8712,0.050457268,0.058144864,0.098216513,0.072056592,0.098216513,0.072056592,0.050457268,0.058144864,0.673174607,0.973771526,0.673174607,0.973771526,0.074447796,0.074447796,0.085973064,0.085973064
8713,0.085643309,0.039792724,0.032995187,0.024080684,0.032995187,0.024080684,0.085643309,0.039792724,0.780867603,0.722048473,0.780867603,0.722048473,0.022095062,0.022095062,0.029493335,0.029493335
8714,0.073503175,0.046812959,0.031223423,0.010002489,0.031223423,0.010002489,0.073503175,0.046812959,0.869412016,1.059776905,0.869412016,1.059776905,0.021534538,0.021534538,0.062485835,0.062485835
8715,0.004142912,0.001060009,0.000166808,0.000112557,0.000166808,0.000112557,0.004142912,0.001060009,1.262382858,1.102331739,1.262382858,1.102331739,0,0,0.000371952,0.000371952
8716,0.001951059,0.001243609,0.001895086,0.001796401,0.001895086,0.001796401,0.001951059,0.001243609,0.62869243,0.704022362,0.62869243,0.704022362,2.07E-05,2.07E-05,0.001775584,0.001775584
8717,0.046771654,0.023963224,0.010765648,0.008243155,0.010765648,0.008243155,0.046771654,0.023963224,0.959218077,0.829992232,0.959218077,0.829992232,0,0,0.00105395,0.00105395
8718,0.055307113,0.03525193,0.021694213,0.010568706,0.021694213,0.010568706,0.055307113,0.03525193,0.567496556,0.823226358,0.567496556,0.823226358,0.007208332,0.007208332,0.016912444,0.016912444
8719,0.031306011,0.016834285,0.000326729,0.000423055,0.000326729,0.000423055,0.031306011,0.016834285,0.865007726,0.851740269,0.865007726,0.851740269,0,0,0.000910443,0.000910443
8720,0.001082825,0.000907916,0.000417053,0.000238054,0.000417053,0.000238054,0.001082825,0.000907916,0.72787982,0.613467618,0.72787982,0.613467618,0.000646666,0.000646666,0.001164479,0.001164479
8721,0.000159024,0.000136969,0,0,0,0,0.000159024,0.000136969,0.919196812,0.657738896,0.919196812,0.657738896,0,0,0.000235921,0.000235921
8722,0.00392312,0.00191121,0.002748807,0.001798696,0.002748807,0.001798696,0.00392312,0.00191121,1.038548008,0.820496547,1.038548008,0.820496547,0.001466683,0.001466683,0.002456982,0.002456982
8723,0.01547722,0.011632395,0.00200347,0.002232281,0.00200347,0.002232281,0.01547722,0.011632395,1.209361058,0.940399865,1.209361058,0.940399865,0.002166233,0.002166233,0.002228986,0.002228986
8724,0.001462185,0.00169266,0.001997322,0.001693722,0.001997322,0.001693722,0.001462185,0.00169266,0.565430238,0.598265748,0.565430238,0.598265748,0.001410284,0.001410284,0.002368474,0.002368474
8725,0.011964279,0.00721777,0.000655657,0.000292257,0.000655657,0.000292257,0.011964279,0.00721777,0.893360909,0.722215452,0.893360909,0.722215452,0.000121705,0.000121705,0.000520103,0.000520103
8726,0.118186226,0.060174052,0.066206777,0.00964186,0.066206777,0.00964186,0.118186226,0.060174052,0.742810325,0.972282241,0.742810325,0.972282241,0.009887866,0.009887866,0.054329273,0.054329273
8727,0.001781532,0.00113305,0.00133184,0.001480146,0.00133184,0.001480146,0.001781532,0.00113305,1.093367204,0.872586891,1.093367204,0.872586891,0.001499053,0.001499053,0.002303749,0.002303749
8728,0.020236372,0.011186952,0.002604072,0.001326589,0.002604072,0.001326589,0.020236372,0.011186952,0.685596846,0.942689402,0.685596846,0.942689402,0.0009636,0.0009636,0.001698597,0.001698597
8729,0.057882371,0.045388103,0.049294885,0.017051466,0.049294885,0.017051466,0.057882371,0.045388103,0.781160873,0.850950702,0.781160873,0.850950702,0.015347933,0.015347933,0.012508282,0.012508282
8730,0.01970175,0.006423242,0.001892576,0.001285993,0.001892576,0.001285993,0.01970175,0.006423242,0.768744029,0.54801091,0.768744029,0.54801091,0.004503413,0.004503413,0.011584795,0.011584795
8731,0.014331713,0.00638761,0,0,0,0,0.014331713,0.00638761,0.857508852,0.876865908,0.857508852,0.876865908,0,0,0.0007138,0.0007138
8732,0.026946804,0.008876325,0.001297588,0.002029687,0.001297588,0.002029687,0.026946804,0.008876325,0.697969386,0.608290856,0.697969386,0.608290856,0.001609759,0.001609759,0.001225037,0.001225037
8733,0.01393773,0.001829318,0,0,0,0,0.01393773,0.001829318,0.664153336,0.658826412,0.664153336,0.658826412,0,0,0.000340543,0.000340543
8734,0.038137467,0.015636446,0.006635269,0.003332149,0.006635269,0.003332149,0.038137467,0.015636446,0.857893202,0.756857429,0.857893202,0.756857429,0.000746119,0.000746119,0.00224907,0.00224907
8735,0.039547906,0.033293389,0.020203656,0.002606147,0.020203656,0.002606147,0.039547906,0.033293389,0.707480425,0.761818267,0.707480425,0.761818267,0.0019896,0.0019896,0.002076254,0.002076254
8736,0.000792884,0.000367945,0,0,0,0,0.000792884,0.000367945,0.896414901,0.698578074,0.896414901,0.698578074,0.001744018,0.001744018,0.001988063,0.001988063
8737,0.00672374,0.001939442,0.000355605,8.46E-05,0.000355605,8.46E-05,0.00672374,0.001939442,0.95200466,0.89663031,0.95200466,0.89663031,0,0,0.000340545,0.000340545
8738,0.00126999,0.000644384,0.000998486,0.001301475,0.000998486,0.001301475,0.00126999,0.000644384,0.925806552,0.72026242,0.925806552,0.72026242,0.001295078,0.001295078,0.001252529,0.001252529
8739,0.000347192,0.000271493,0,0,0,0,0.000347192,0.000271493,0.672824559,0.833535991,0.672824559,0.833535991,0,0,0.000427888,0.000427888
8740,0.004181874,0.001731795,0.000330336,0.000617733,0.000330336,0.000617733,0.004181874,0.001731795,0.59134099,0.550424431,0.59134099,0.550424431,0.001625138,0.001625138,0.001454856,0.001454856
8741,0.000204914,0.000324091,0.000819657,0.000261912,0.000819657,0.000261912,0.000204914,0.000324091,0.507796613,0.551333158,0.507796613,0.551333158,0,0,0.000326313,0.000326313
8742,0,0,0,0,0,0,0,0,0.713420109,0.554032763,0.713420109,0.554032763,0,0,0.000321767,0.000321767
8743,0.001275481,0.001429522,0.003151625,0.001352673,0.003151625,0.001352673,0.001275481,0.001429522,0.538712103,0.517499606,0.538712103,0.517499606,0.001075307,0.001075307,0.001285643,0.001285643
8744,0,0,0,0,0,0,0,0,0.666435394,0.546811668,0.666435394,0.546811668,0,0,0.000414415,0.000414415
8745,0.018695222,0.00562245,0.002316637,0.001757175,0.002316637,0.001757175,0.018695222,0.00562245,0.554715017,0.527207497,0.554715017,0.527207497,0.001640891,0.001640891,0.002329517,0.002329517
8746,0.002168649,0.002969732,0.00614891,0.001969788,0.00614891,0.001969788,0.002168649,0.002969732,1.179820071,0.825644047,1.179820071,0.825644047,0.001409161,0.001409161,0.002170498,0.002170498
8747,0,0,0,0,0,0,0,0,0.555863874,0.582254964,0.555863874,0.582254964,0,0,0.000284806,0.000284806
8748,0.000225501,0.000334213,0.000737178,0.000904566,0.000737178,0.000904566,0.000225501,0.000334213,0.684728746,0.664701423,0.684728746,0.664701423,0.000910017,0.000910017,0.001585006,0.001585006
8749,0.003551032,0.002988809,0.000988587,0.001492014,0.000988587,0.001492014,0.003551032,0.002988809,0.454811355,0.503613287,0.454811355,0.503613287,0.008889882,0.008889882,0.020951891,0.020951891
8750,0.00422931,0.006129653,0.011564445,0.016334955,0.011564445,0.016334955,0.00422931,0.006129653,0.445068845,0.558687773,0.445068845,0.558687773,0.017532827,0.017532827,0.039760275,0.039760275
8751,0.000283178,0.000448395,0.001132711,0.000540989,0.001132711,0.000540989,0.000283178,0.000448395,0.686321744,0.643301559,0.686321744,0.643301559,0.000584505,0.000584505,0.001302802,0.001302802
8752,0.040199817,0.027228879,0.006085242,0.001620471,0.006085242,0.001620471,0.040199817,0.027228879,0.694753395,0.793629049,0.694753395,0.793629049,0.000108629,0.000108629,0.001864637,0.001864637
8753,8.21E-05,7.70E-05,0.000164191,8.37E-05,0.000164191,8.37E-05,8.21E-05,7.70E-05,0.565293617,0.598459497,0.565293617,0.598459497,0,0,0.000383396,0.000383396
8754,4.15E-05,0,0,0,0,0,4.15E-05,0,0.648963522,0.565742712,0.648963522,0.565742712,0,0,0.000434875,0.000434875
8755,0,0,0,0,0,0,0,0,0.600170198,0.625751091,0.600170198,0.625751091,0,0,0.000361017,0.000361017
8756,0.000283447,0.000410165,0.000680248,8.14E-05,0.000680248,8.14E-05,0.000283447,0.000410165,0.665453234,0.579799016,0.665453234,0.579799016,0,0,0.000620099,0.000620099
8757,0,0,0,0,0,0,0,0,0.631737519,0.628843071,0.631737519,0.628843071,0,0,0.000472492,0.000472492
8758,0.025649282,0.010856658,0.00941669,0.007193976,0.00941669,0.007193976,0.025649282,0.010856658,0.860301405,0.732088303,0.860301405,0.732088303,0.005268825,0.005268825,0.011101823,0.011101823
8759,0,0,0,0,0,0,0,0,0.622818805,0.657800924,0.622818805,0.657800924,0,0,0.000932245,0.000932245
8760,0.004601509,0.005887729,0.007167722,0.002519887,0.007167722,0.002519887,0.004601509,0.005887729,0.723055187,0.601160462,0.723055187,0.601160462,0.001980157,0.001980157,0.005614919,0.005614919
8761,0,0,0,0,0,0,0,0,0.655657326,0.545951235,0.655657326,0.545951235,0,0,0.000480606,0.000480606
8762,0.004614828,0.005774943,0.00459047,0.003759474,0.00459047,0.003759474,0.004614828,0.005774943,0.614758825,0.589893166,0.614758825,0.589893166,0.003641837,0.003641837,0.009794452,0.009794452
8763,0,0,0,0,0,0,0,0,0.632756783,0.624775112,0.632756783,0.624775112,0,0,0.000345497,0.000345497
8764,0.000164505,0.000242056,0.000339137,0.00031942,0.000339137,0.00031942,0.000164505,0.000242056,0.579016687,0.527872627,0.579016687,0.527872627,0.000310513,0.000310513,0.000718228,0.000718228
8765,0.00382114,0.003262383,6.80E-05,4.85E-09,6.80E-05,4.85E-09,0.00382114,0.003262383,1.047520671,0.798575898,1.047520671,0.798575898,0.006004731,0.006004731,0.011086614,0.011086614
8766,8.06E-05,6.35E-05,0,0,0,0,8.06E-05,6.35E-05,0.658446879,0.692297704,0.658446879,0.692297704,0,0,0.000684968,0.000684968
8767,0.003052584,0.005454785,0.011543229,0.017692996,0.011543229,0.017692996,0.003052584,0.005454785,0.877894386,0.679605701,0.877894386,0.679605701,0.02304562,0.02304562,0.017893588,0.017893588
8768,0,0,0,0,0,0,0,0,0.577676448,0.562761436,0.577676448,0.562761436,0,0,0.000407918,0.000407918
8769,0.000406995,0.000513497,0.000889735,0.000114426,0.000889735,0.000114426,0.000406995,0.000513497,0.790044749,0.692381302,0.790044749,0.692381302,0,0,0.000480608,0.000480608
8770,0.000367576,0.000627223,0.001306396,0.001744179,0.001306396,0.001744179,0.000367576,0.000627223,0.741771334,0.749598164,0.741771334,0.749598164,0.001345739,0.001345739,0.001114375,0.001114375
8771,4.14E-05,7.84E-05,0.000165571,0.000303093,0.000165571,0.000303093,4.14E-05,7.84E-05,0.783995502,0.68055318,0.783995502,0.68055318,0.001074765,0.001074765,0.001842334,0.001842334
8772,0,0,0,0,0,0,0,0,0.791807377,0.604139748,0.791807377,0.604139748,0,0,0.000728908,0.000728908
8773,0.00026623,0.000436162,0.000900144,0.000658374,0.000900144,0.000658374,0.00026623,0.000436162,0.591464702,0.607209244,0.591464702,0.607209244,0.000676545,0.000676545,0.001049302,0.001049302
8774,0,0,0,0,0,0,0,0,0.599721112,0.603076448,0.599721112,0.603076448,0,0,0.00038339,0.00038339
8775,0.000283374,0.000272493,0.000324272,0.000614307,0.000324272,0.000614307,0.000283374,0.000272493,0.683576934,0.687351393,0.683576934,0.687351393,0.000278395,0.000278395,0.000319833,0.000319833
8776,0,0,0,0,0,0,0,0,0.59346294,0.565117105,0.59346294,0.565117105,0,0,0.000235974,0.000235974
8777,4.18E-05,7.81E-05,0.000167236,0.000218479,0.000167236,0.000218479,4.18E-05,7.81E-05,0.629064254,0.661854277,0.629064254,0.661854277,0.000159796,0.000159796,0.000848483,0.000848483
8778,0.000166258,0.000318279,0.000665032,0.001062743,0.000665032,0.001062743,0.000166258,0.000318279,0.671906122,0.717371296,0.671906122,0.717371296,0.001712967,0.001712967,0.00164975,0.00164975
8779,0.004369837,0.003644952,0.004333244,0.000981562,0.004333244,0.000981562,0.004369837,0.003644952,0.761317718,0.795701858,0.761317718,0.795701858,0.000412013,0.000412013,0.00052866,0.00052866
8780,0.000364087,0.000285034,0.000327256,0.000338195,0.000327256,0.000338195,0.000364087,0.000285034,0.735858711,0.659921064,0.735858711,0.659921064,0.000293508,0.000293508,0.00078621,0.00078621
8781,4.14E-05,8.07E-05,0.000165644,0.000325116,0.000165644,0.000325116,4.14E-05,8.07E-05,0.520465811,0.564566095,0.520465811,0.564566095,0.000385688,0.000385688,0.000513309,0.000513309
8782,8.18E-05,0.000155018,0.000327017,0.0005919,0.000327017,0.0005919,8.18E-05,0.000155018,0.537999265,0.480928637,0.537999265,0.480928637,0.001252895,0.001252895,0.001121829,0.001121829
8783,0.018517997,0.016303038,0.009751896,0.007814474,0.009751896,0.007814474,0.018517997,0.016303038,0.915889367,0.791156199,0.915889367,0.791156199,0,0,0.001234261,0.001234261
8784,0,0,0,0,0,0,0,0,0.602075632,0.503676717,0.602075632,0.503676717,0,0,0.00064489,0.00064489
8785,0,0,0,0,0,0,0,0,0.744411608,0.575614349,0.744411608,0.575614349,0,0,0.000699164,0.000699164
8786,0.000244585,0.000415582,0.000814474,0.00102133,0.000814474,0.00102133,0.000244585,0.000415582,0.590857558,0.640105377,0.590857558,0.640105377,0.00089237,0.00089237,0.000879344,0.000879344
